sys_id,property_sys_id,as_of_date,unit_type,bath_count,units_count,avg_unit_sqft,market_rent_ask_usd,effective_rent_usd,rent_per_sqft_usd,occupied_units,leased_units,concession_months,parking_premium_usd,notes,source,ingested_at,quality_flag
MIX-PROP-000173-studio,PROP-000173,2025-08-31,studio,1.0,3,487.9,2579.74,2441.46,5.0,3,3,1.42,126.3,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000173-1br,PROP-000173,2025-08-31,1br,1.0,14,785.2,2882.14,2768.34,3.53,13,13,1.05,133.78,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000173-2br,PROP-000173,2025-08-31,2br,1.5,13,1129.1,3171.21,3111.81,2.76,12,12,0.47,103.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000174-studio,PROP-000174,2025-08-31,studio,1.0,19,547.8,2093.83,1994.69,3.64,18,18,0.0,131.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000174-1br,PROP-000174,2025-08-31,1br,1.0,46,747.8,2357.0,2282.97,3.05,44,43,0.07,119.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000174-2br,PROP-000174,2025-08-31,2br,1.5,40,850.0,2670.57,2547.48,3.0,38,37,0.01,118.89,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000174-3br,PROP-000174,2025-08-31,3br,1.5,3,1296.2,3068.29,2896.81,2.23,3,3,0.0,151.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000175-studio,PROP-000175,2025-08-31,studio,1.0,14,473.6,2372.72,2354.91,4.97,13,13,0.69,111.55,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000175-1br,PROP-000175,2025-08-31,1br,1.0,51,705.0,2536.18,2423.96,3.44,48,47,0.0,163.38,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000175-2br,PROP-000175,2025-08-31,2br,1.5,36,1102.1,2891.43,2878.76,2.61,34,33,1.23,91.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000175-3br,PROP-000175,2025-08-31,3br,2.0,14,1152.5,3289.08,3197.02,2.77,13,13,0.0,115.72,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000176-studio,PROP-000176,2025-08-31,studio,1.0,44,549.9,1841.55,1839.17,3.34,41,40,0.45,129.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000176-1br,PROP-000176,2025-08-31,1br,1.0,134,727.4,2133.93,2038.84,2.8,125,123,0.44,105.77,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000176-2br,PROP-000176,2025-08-31,2br,2.0,87,937.3,2476.8,2416.78,2.58,81,80,0.77,152.87,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000176-3br,PROP-000176,2025-08-31,3br,1.5,7,1226.0,2804.29,2721.83,2.22,7,6,0.19,123.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000177-studio,PROP-000177,2025-08-31,studio,1.0,8,518.2,1222.61,1152.75,2.22,7,7,0.55,131.21,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000177-1br,PROP-000177,2025-08-31,1br,1.0,9,702.0,1540.89,1474.34,2.1,8,8,0.19,131.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000177-2br,PROP-000177,2025-08-31,2br,2.0,12,1016.0,1962.87,1921.11,1.89,11,11,0.21,146.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000177-3br,PROP-000177,2025-08-31,3br,1.0,1,1283.7,2247.27,2186.93,1.7,1,1,0.46,125.51,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000178-studio,PROP-000178,2025-08-31,studio,1.0,6,564.7,1588.37,1561.15,2.76,6,6,0.67,0.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000178-1br,PROP-000178,2025-08-31,1br,1.0,44,830.2,1876.57,1848.74,2.23,41,40,0.0,177.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000178-2br,PROP-000178,2025-08-31,2br,1.0,42,932.4,2158.49,2086.81,2.24,39,38,0.47,118.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000178-3br,PROP-000178,2025-08-31,3br,1.0,1,1273.0,2489.65,2467.65,1.94,1,1,0.77,95.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000179-studio,PROP-000179,2025-08-31,studio,1.0,22,550.7,1754.51,1699.97,3.09,21,20,0.26,114.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000179-1br,PROP-000179,2025-08-31,1br,1.0,71,790.6,1995.96,1994.89,2.52,68,66,0.65,191.44,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000179-2br,PROP-000179,2025-08-31,2br,1.0,42,1114.3,2342.03,2265.55,2.03,40,40,0.36,173.03,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000179-3br,PROP-000179,2025-08-31,3br,1.0,22,1227.8,2585.05,2465.75,2.01,21,20,0.44,101.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000180-studio,PROP-000180,2025-08-31,studio,1.0,16,579.5,1440.34,1405.64,2.43,14,14,0.37,111.68,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000180-1br,PROP-000180,2025-08-31,1br,1.0,51,792.0,1759.56,1685.71,2.13,46,45,1.13,111.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000180-2br,PROP-000180,2025-08-31,2br,1.0,47,877.9,2155.22,2073.44,2.36,43,41,0.95,66.65,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000180-3br,PROP-000180,2025-08-31,3br,1.5,2,1312.4,2286.34,2198.71,1.68,2,2,0.61,181.45,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000181-studio,PROP-000181,2025-08-31,studio,1.0,18,499.2,1307.9,1278.53,2.56,17,17,0.48,212.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000181-1br,PROP-000181,2025-08-31,1br,1.0,71,836.2,1712.47,1651.17,1.97,66,65,0.69,77.85,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000181-2br,PROP-000181,2025-08-31,2br,1.5,42,1029.4,1986.13,1986.13,1.93,39,39,0.33,26.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000181-3br,PROP-000181,2025-08-31,3br,1.5,3,1352.7,2352.69,2317.34,1.71,3,3,0.17,69.38,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000182-studio,PROP-000182,2025-08-31,studio,1.0,9,555.1,1005.57,973.69,1.75,8,8,0.32,82.6,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000182-1br,PROP-000182,2025-08-31,1br,1.0,15,794.5,1239.23,1226.43,1.54,14,14,0.46,135.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000182-2br,PROP-000182,2025-08-31,2br,2.0,17,1025.6,1613.1,1552.75,1.51,16,15,0.55,152.13,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000182-3br,PROP-000182,2025-08-31,3br,1.5,4,1261.6,2004.62,1937.08,1.54,4,4,0.44,61.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000183-studio,PROP-000183,2025-08-31,studio,1.0,14,523.2,2443.58,2410.92,4.61,13,13,0.93,206.17,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000183-1br,PROP-000183,2025-08-31,1br,1.0,25,749.6,2737.85,2659.17,3.55,24,23,0.69,136.2,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000183-2br,PROP-000183,2025-08-31,2br,2.0,29,1056.5,3089.5,3025.6,2.86,28,27,0.27,183.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000183-3br,PROP-000183,2025-08-31,3br,1.0,11,1144.1,3564.75,3465.29,3.03,10,10,0.25,169.08,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000184-studio,PROP-000184,2025-08-31,studio,1.0,48,553.9,1793.64,1717.75,3.1,45,45,1.1,141.49,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000184-1br,PROP-000184,2025-08-31,1br,1.0,93,794.4,2065.49,2027.51,2.55,88,85,0.32,153.37,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000184-2br,PROP-000184,2025-08-31,2br,2.0,85,1200.0,2436.77,2316.47,1.93,80,79,0.4,119.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000184-3br,PROP-000184,2025-08-31,3br,2.0,13,1222.4,2715.28,2505.02,2.05,12,12,0.41,112.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000185-studio,PROP-000185,2025-08-31,studio,1.0,5,594.5,1213.01,1194.22,2.01,5,5,0.84,110.62,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000185-1br,PROP-000185,2025-08-31,1br,1.0,11,869.5,1408.36,1365.42,1.57,11,10,0.4,117.32,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000185-2br,PROP-000185,2025-08-31,2br,2.0,12,945.0,1881.52,1839.34,1.95,11,11,0.54,109.3,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000185-3br,PROP-000185,2025-08-31,3br,2.0,2,1080.1,2161.52,2156.67,2.0,2,2,0.79,112.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000186-studio,PROP-000186,2025-08-31,studio,1.0,16,467.2,1627.65,1627.65,3.48,15,15,0.48,129.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000186-1br,PROP-000186,2025-08-31,1br,1.0,114,737.3,1900.19,1855.45,2.52,107,106,0.97,104.93,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000186-2br,PROP-000186,2025-08-31,2br,1.0,70,947.8,2210.41,2121.69,2.24,66,64,0.31,92.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000186-3br,PROP-000186,2025-08-31,3br,1.5,8,1267.3,2566.95,2533.14,2.0,7,7,0.0,104.13,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000187-studio,PROP-000187,2025-08-31,studio,1.0,8,558.5,1629.37,1563.61,2.8,8,7,0.6,124.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000187-1br,PROP-000187,2025-08-31,1br,1.0,43,866.6,1892.96,1842.31,2.13,40,40,0.73,91.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000187-2br,PROP-000187,2025-08-31,2br,1.0,24,1024.9,2315.88,2275.54,2.22,23,22,0.8,154.63,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000187-3br,PROP-000187,2025-08-31,3br,1.0,3,1317.2,2657.06,2562.95,1.95,3,3,0.41,172.97,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000188-studio,PROP-000188,2025-08-31,studio,1.0,13,519.8,1793.83,1705.01,3.28,12,12,0.65,173.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000188-1br,PROP-000188,2025-08-31,1br,1.0,117,807.1,2091.52,2034.5,2.52,110,108,0.03,99.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000188-2br,PROP-000188,2025-08-31,2br,1.0,51,1108.1,2452.57,2380.84,2.15,48,47,0.96,146.34,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000188-3br,PROP-000188,2025-08-31,3br,1.5,12,1443.2,2827.84,2704.97,1.87,11,11,0.63,130.53,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000189-studio,PROP-000189,2025-08-31,studio,1.0,46,472.6,1803.99,1773.7,3.75,44,42,0.46,185.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000189-1br,PROP-000189,2025-08-31,1br,1.0,95,749.1,2042.41,1927.4,2.57,90,88,0.43,181.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000189-2br,PROP-000189,2025-08-31,2br,2.0,100,1066.0,2378.04,2287.51,2.15,95,93,0.5,77.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000189-3br,PROP-000189,2025-08-31,3br,1.0,20,1301.5,2767.1,2649.31,2.04,19,19,0.42,208.27,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000190-studio,PROP-000190,2025-08-31,studio,1.0,13,556.0,1915.3,1908.13,3.43,12,12,0.37,64.01,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000190-1br,PROP-000190,2025-08-31,1br,1.0,96,690.1,2205.68,2115.2,3.06,90,89,0.84,88.39,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000190-2br,PROP-000190,2025-08-31,2br,1.0,70,1038.5,2462.92,2428.01,2.34,66,65,0.44,113.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000190-3br,PROP-000190,2025-08-31,3br,1.0,13,1400.1,2898.46,2870.85,2.05,12,12,1.07,122.16,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000191-studio,PROP-000191,2025-08-31,studio,1.0,41,460.4,1833.19,1751.48,3.8,38,38,0.0,97.72,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000191-1br,PROP-000191,2025-08-31,1br,1.0,114,874.1,2063.63,1980.65,2.27,106,104,0.59,194.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000191-2br,PROP-000191,2025-08-31,2br,2.0,55,938.3,2415.61,2362.43,2.52,51,50,0.42,172.23,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000191-3br,PROP-000191,2025-08-31,3br,2.0,12,1336.7,2787.06,2758.11,2.06,11,11,0.72,185.54,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000192-studio,PROP-000192,2025-08-31,studio,1.0,31,527.2,2400.72,2308.86,4.38,30,29,0.32,101.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000192-1br,PROP-000192,2025-08-31,1br,1.0,64,748.0,2631.34,2575.07,3.44,61,60,1.05,173.82,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000192-2br,PROP-000192,2025-08-31,2br,2.0,71,1062.2,2957.4,2881.82,2.71,68,67,0.99,120.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000192-3br,PROP-000192,2025-08-31,3br,2.0,11,1327.6,3302.34,3176.27,2.39,11,10,0.8,88.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000193-studio,PROP-000193,2025-08-31,studio,1.0,23,468.4,1935.29,1851.69,3.95,22,21,1.15,172.8,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000193-1br,PROP-000193,2025-08-31,1br,1.0,85,858.3,2135.79,2094.35,2.44,80,79,0.44,48.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000193-2br,PROP-000193,2025-08-31,2br,1.5,48,959.8,2588.32,2550.45,2.66,45,45,0.08,107.62,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000193-3br,PROP-000193,2025-08-31,3br,2.0,15,1164.1,2912.51,2803.1,2.41,14,14,0.26,148.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000194-studio,PROP-000194,2025-08-31,studio,1.0,4,449.6,1464.96,1459.13,3.25,4,4,0.18,172.99,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000194-1br,PROP-000194,2025-08-31,1br,1.0,20,620.0,1688.91,1647.31,2.66,18,18,0.56,132.82,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000194-2br,PROP-000194,2025-08-31,2br,1.0,15,1050.7,2088.53,1995.24,1.9,14,14,0.22,149.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000194-3br,PROP-000194,2025-08-31,3br,1.0,5,1373.8,2454.19,2425.27,1.77,5,5,1.25,110.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000195-studio,PROP-000195,2025-08-31,studio,1.0,37,538.5,1735.02,1722.48,3.2,34,34,0.62,126.1,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000195-1br,PROP-000195,2025-08-31,1br,1.0,91,719.1,1936.71,1858.42,2.58,84,82,0.41,103.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000195-2br,PROP-000195,2025-08-31,2br,2.0,74,947.3,2352.69,2287.71,2.42,68,67,0.81,81.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000195-3br,PROP-000195,2025-08-31,3br,2.0,12,1183.6,2633.55,2564.85,2.17,11,11,0.0,223.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000196-studio,PROP-000196,2025-08-31,studio,1.0,30,518.1,2165.32,2083.91,4.02,28,28,0.0,81.78,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000196-1br,PROP-000196,2025-08-31,1br,1.0,66,666.4,2601.67,2600.82,3.9,62,60,0.2,110.99,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000196-2br,PROP-000196,2025-08-31,2br,2.0,33,952.4,2873.07,2762.97,2.9,31,31,0.39,88.7,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000196-3br,PROP-000196,2025-08-31,3br,1.5,6,1245.3,3235.1,3105.27,2.49,6,6,0.77,108.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000197-studio,PROP-000197,2025-08-31,studio,1.0,17,518.0,1874.07,1837.65,3.55,16,16,0.09,146.92,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000197-1br,PROP-000197,2025-08-31,1br,1.0,87,779.2,2061.91,1934.41,2.48,83,83,0.15,125.48,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000197-2br,PROP-000197,2025-08-31,2br,2.0,59,939.4,2450.07,2353.79,2.51,56,55,0.32,162.18,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000197-3br,PROP-000197,2025-08-31,3br,1.0,18,1343.1,2784.87,2688.16,2.0,17,17,0.0,140.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000198-studio,PROP-000198,2025-08-31,studio,1.0,6,572.9,2731.66,2673.43,4.67,6,6,0.19,73.73,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000198-1br,PROP-000198,2025-08-31,1br,1.0,17,654.7,2968.9,2889.94,4.41,16,15,0.3,132.79,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000198-2br,PROP-000198,2025-08-31,2br,1.5,22,1000.9,3283.03,3150.37,3.15,21,20,0.0,149.29,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000198-3br,PROP-000198,2025-08-31,3br,1.0,1,1442.2,3617.99,3506.3,2.43,1,1,0.62,150.83,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000199-studio,PROP-000199,2025-08-31,studio,1.0,22,520.9,1490.23,1461.99,2.81,20,20,0.39,58.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000199-1br,PROP-000199,2025-08-31,1br,1.0,66,793.5,1763.18,1734.49,2.19,60,59,0.38,210.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000199-2br,PROP-000199,2025-08-31,2br,2.0,54,1074.4,2149.96,2064.79,1.92,49,48,0.56,112.86,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000199-3br,PROP-000199,2025-08-31,3br,2.0,28,1361.9,2377.83,2342.28,1.72,26,25,0.51,155.05,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000200-studio,PROP-000200,2025-08-31,studio,1.0,6,518.2,2129.01,2032.01,3.92,6,6,0.75,151.24,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000200-1br,PROP-000200,2025-08-31,1br,1.0,5,690.5,2213.15,2146.42,3.11,5,5,0.7,41.28,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000200-2br,PROP-000200,2025-08-31,2br,2.0,15,930.1,2678.97,2576.59,2.77,14,14,0.96,149.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000200-3br,PROP-000200,2025-08-31,3br,1.5,4,1193.1,3023.8,2911.07,2.44,4,4,0.35,86.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000201-studio,PROP-000201,2025-08-31,studio,1.0,26,484.7,1285.85,1232.38,2.54,24,23,0.69,11.47,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000201-1br,PROP-000201,2025-08-31,1br,1.0,51,735.1,1615.07,1551.37,2.11,47,45,0.62,132.76,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000201-2br,PROP-000201,2025-08-31,2br,2.0,51,965.8,1939.99,1870.77,1.94,47,46,0.0,84.66,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000201-3br,PROP-000201,2025-08-31,3br,1.5,7,1158.7,2297.56,2228.46,1.92,6,6,1.15,117.75,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000202-studio,PROP-000202,2025-08-31,studio,1.0,33,529.2,1978.76,1884.6,3.56,31,31,1.07,165.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000202-1br,PROP-000202,2025-08-31,1br,1.0,102,685.9,2285.89,2197.6,3.2,96,95,0.72,126.84,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000202-2br,PROP-000202,2025-08-31,2br,1.0,107,1151.1,2653.78,2627.38,2.28,101,98,0.22,117.34,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000202-3br,PROP-000202,2025-08-31,3br,1.0,24,1393.7,3087.53,3052.28,2.19,23,23,0.0,184.78,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000203-studio,PROP-000203,2025-08-31,studio,1.0,29,585.3,2505.27,2420.77,4.14,28,27,0.9,185.02,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000203-1br,PROP-000203,2025-08-31,1br,1.0,91,775.6,2850.39,2731.58,3.52,87,85,0.05,39.22,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000203-2br,PROP-000203,2025-08-31,2br,1.5,57,1103.1,3139.54,3007.56,2.73,55,55,0.91,89.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000203-3br,PROP-000203,2025-08-31,3br,1.5,9,1134.7,3473.76,3392.62,2.99,9,9,0.74,131.45,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000204-studio,PROP-000204,2025-08-31,studio,1.0,62,561.9,1929.72,1856.79,3.3,59,58,0.71,121.58,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000204-1br,PROP-000204,2025-08-31,1br,1.0,66,821.4,2228.11,2137.1,2.6,63,61,0.42,202.04,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000204-2br,PROP-000204,2025-08-31,2br,2.0,74,1127.3,2551.74,2465.72,2.19,70,69,0.64,138.98,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000204-3br,PROP-000204,2025-08-31,3br,2.0,9,1239.3,2886.52,2852.74,2.3,9,8,0.6,54.49,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000205-studio,PROP-000205,2025-08-31,studio,1.0,21,600.0,2059.65,2029.27,3.38,20,19,0.0,0.0,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000205-1br,PROP-000205,2025-08-31,1br,1.0,51,744.2,2345.19,2242.8,3.01,48,47,0.0,122.65,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000205-2br,PROP-000205,2025-08-31,2br,1.0,52,970.9,2642.81,2584.83,2.66,49,48,0.31,147.36,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000205-3br,PROP-000205,2025-08-31,3br,1.0,8,1425.2,3013.94,2907.05,2.04,8,7,0.0,143.13,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000206-studio,PROP-000206,2025-08-31,studio,1.0,11,554.5,2099.11,2083.02,3.76,11,10,0.19,138.81,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000206-1br,PROP-000206,2025-08-31,1br,1.0,19,717.1,2408.6,2358.26,3.29,18,18,0.16,92.35,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000206-2br,PROP-000206,2025-08-31,2br,1.0,12,875.4,2705.3,2637.49,3.01,12,11,0.06,61.89,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000206-3br,PROP-000206,2025-08-31,3br,2.0,7,1258.6,3093.89,3028.58,2.41,7,7,0.27,109.94,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000207-studio,PROP-000207,2025-08-31,studio,1.0,6,461.5,2297.04,2188.97,4.74,6,6,0.32,82.42,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000207-1br,PROP-000207,2025-08-31,1br,1.0,30,722.5,2656.97,2534.48,3.51,28,28,1.27,125.4,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
MIX-PROP-000207-2br,PROP-000207,2025-08-31,2br,1.0,31,949.7,2976.19,2958.22,3.11,29,29,0.0,144.74,,GOTHAM_SYNTHETIC,2025-09-27T18:57:54,passed
