sys_id,property_external_id,property_name,address_line1,address_line2,city,state,zip,country,latitude,longitude,geocoding_precision,census_tract,block_group,cbsa_code,submarket_name,property_type,mf_product_type,property_class,status,year_built,year_renovated,num_buildings,num_stories,num_units,gross_building_area_sqft,net_rentable_area_sqft,avg_unit_size_sqft,land_area_acres,parking_stalls,parking_ratio_per_unit,elevators,construction_start_date,delivery_date,stabilization_date,zoning_code,zoning_desc,fema_flood_zone,electric_payer,gas_payer,water_payer,sewer_payer,trash_payer,energy_star_score,leed_level,owner_name,owner_type,manager_name,manager_phone,manager_email,website_url,last_appraised_value_usd,last_appraised_date,assessed_value_land_usd,assessed_value_improvement_usd,assessed_tax_year,tax_parcel_id,source,as_of_date,ingested_at,quality_flag,notes
PROP-000157,GOTHAM-20106-36941,GOTHAM COMMONS 157,8009 CEDAR ST,,GOTHAM,VA,20106,USA,38.916985,-77.185698,rooftop,153745,9,47900,GOTHAM - RIVER NORTH,multifamily,mid-rise,A,existing,2006,,3,5,217,191424,181868,838.1,6.68,163,0.75,2,,,,PUD,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,mixed,owner,owner,owner,71,none,GVA HOLDINGS,HNW_INDIVIDUAL,Morgan Hughes,703-250-7437,morgan.hughes@cityaptco.com,https://gva-apts.example.com/157,70235263,8/31/25,10535289,59699974,2025,GP-257-157152,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000158,GOTHAM-20103-37125,GOTHAM COMMONS 158,6011 CEDAR ST,,GOTHAM,VA,20103,USA,38.912959,-77.256152,rooftop,183748,5,47900,GOTHAM - DOWNTOWN,multifamily,garden,A,existing,1967,1982,10,4,87,88546,80866,929.5,2.11,162,1.86,0,,,,RMF-1,COMMERCIAL MIXED USE,X,tenant,tenant,tenant,owner,owner,75,none,ATLANTIC PARTNERS,DEVELOPER,Morgan Bennett,703-700-5341,morgan.bennett@gothammgmt.com,https://atlantic-apts.example.com/158,26133322,8/31/25,3919998,22213324,2025,GP-757-670557,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000159,GOTHAM-20113-44524,GOTHAM COMMONS 159,6449 FOUNTAIN BLVD,,GOTHAM,VA,20113,USA,38.939478,-77.190883,rooftop,135300,1,47900,GOTHAM - RIVER NORTH,multifamily,garden,B,existing,1974,,8,2,199,197397,166643,837.4,9.75,246,1.23,0,,,,RMF-2,RESIDENTIAL MULTIFAMILY,X,tenant,owner,rubs,rubs,rubs,,silver,GOTHAM REALTY,HNW_INDIVIDUAL,Parker Keller,703-623-4727,parker.keller@gothammgmt.com,https://gotham-apts.example.com/159,34881368,8/31/25,5232205,29649163,2025,GP-960-505910,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000160,GOTHAM-20116-14551,GOTHAM SQUARE 160,8661 RIDGE WAY,,GOTHAM,VA,20116,USA,38.880089,-77.345555,rooftop,174970,9,47900,GOTHAM - WEST END,multifamily,garden,C,existing,1982,,9,2,208,198904,170477,819.6,4.62,183,0.88,0,,,,PUD,RESIDENTIAL MIXED-USE,X,tenant,tenant,owner,rubs,tenant,,none,ATLANTIC REALTY,PE,Jordan Graham,703-371-4471,jordan.graham@gothamprops.com,https://atlantic-apts.example.com/160,20601732,8/31/25,3090260,17511472,2025,GP-229-144748,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000161,GOTHAM-20114-21406,GOTHAM TOWERS 161,7036 SPRING AVE,,GOTHAM,VA,20114,USA,38.890121,-77.187769,rooftop,173023,7,47900,GOTHAM - EAST MARKET,multifamily,garden,B,existing,1994,2008,1,3,30,25267,24531,817.7,0.85,24,0.8,0,,,,PUD,PLANNED UNIT DEVELOPMENT,AE,rubs,tenant,rubs,rubs,tenant,,gold,RIDGEMONT REALTY,PE,Logan Sloane,703-212-9561,logan.sloane@cityaptco.com,https://ridgemont-apts.example.com/161,4209133,8/31/25,631370,3577763,2025,GP-215-534574,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000162,GOTHAM-20119-55071,GOTHAM TOWERS 162,2551 VALLEY BLVD,,GOTHAM,VA,20119,USA,38.920668,-77.169231,rooftop,134720,7,47900,GOTHAM - RIVER NORTH,multifamily,mid-rise,B,existing,2016,,1,4,62,53848,50728,818.2,2.06,96,1.55,1,,,,C-MU,COMMERCIAL MIXED USE,X,rubs,tenant,rubs,rubs,rubs,88,none,GOTHAM HOLDINGS,REIT,Jamie Ellis,703-833-7581,jamie.ellis@gothammgmt.com,https://gotham-apts.example.com/162,13456467,8/31/25,2018470,11437997,2025,GP-505-447596,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000163,GOTHAM-20116-46745,GOTHAM TOWERS 163,3992 STONE ST,,GOTHAM,VA,20116,USA,38.875403,-77.215257,rooftop,191350,2,47900,GOTHAM - EAST MARKET,multifamily,high-rise,A,existing,1988,,1,10,86,80738,70382,818.4,4.07,113,1.31,3,,,,RMF-2,RESIDENTIAL MIXED-USE,AE,tenant,rubs,rubs,owner,owner,,none,GOTHAM REALTY,FAMILY_OFFICE,Jamie Blake,703-528-5414,jamie.blake@cityaptco.com,https://gotham-apts.example.com/163,26790636,8/31/25,4018595,22772041,2025,GP-719-776913,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000164,GOTHAM-20107-17367,GOTHAM SQUARE 164,1562 ASH RD,,GOTHAM,VA,20107,USA,38.864432,-77.305193,rooftop,120936,2,47900,GOTHAM - SOUTH SIDE,multifamily,high-rise,A,existing,1955,,1,20,158,130308,118579,750.5,5.44,313,1.98,1,,,,RMU,COMMERCIAL MIXED USE,X,tenant,owner,owner,owner,rubs,,none,CAPITAL PROPERTIES,HNW_INDIVIDUAL,Kendall Flynn,703-782-1474,kendall.flynn@gothamprops.com,https://capital-apts.example.com/164,42519371,8/31/25,6377906,36141465,2025,GP-297-973390,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000165,GOTHAM-20102-70846,GOTHAM SQUARE 165,3388 HARBOR ST,,GOTHAM,VA,20102,USA,38.915387,-77.342113,rooftop,152128,2,47900,GOTHAM - WEST END,multifamily,high-rise,A,existing,2025,,1,18,125,117796,107175,857.4,4.62,144,1.15,1,,,,RMF-1,RESIDENTIAL MIXED-USE,AE,tenant,rubs,tenant,owner,rubs,66,none,CAPITAL PARTNERS,FAMILY_OFFICE,Avery Flynn,703-685-6730,avery.flynn@gothamre.com,https://capital-apts.example.com/165,47249331,8/31/25,7087400,40161931,2025,GP-267-978343,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000166,GOTHAM-20101-98826,GOTHAM COMMONS 166,4337 VIRGINIA AVE,,GOTHAM,VA,20101,USA,38.871573,-77.277134,rooftop,135369,7,47900,GOTHAM - SOUTH SIDE,multifamily,garden,A,existing,2006,,3,2,93,75032,72847,783.3,1.87,112,1.21,0,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,mixed,tenant,rubs,tenant,tenant,86,gold,RIDGEMONT PARTNERS,PE,Reese Morgan,703-862-3837,reese.morgan@gothammgmt.com,https://ridgemont-apts.example.com/166,18692826,8/31/25,2803924,15888902,2025,GP-329-364650,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000167,GOTHAM-20113-98761,GOTHAM SQUARE 167,5104 CEDAR LN,,GOTHAM,VA,20113,USA,38.954295,-77.282718,rooftop,181837,7,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,1988,,7,2,195,188995,177840,912,6.3,258,1.32,0,,,,PUD,RESIDENTIAL MULTIFAMILY,X,tenant,mixed,owner,rubs,owner,,none,CITYLINE PARTNERS,HNW_INDIVIDUAL,Parker Blake,703-583-5631,parker.blake@gothamre.com,https://cityline-apts.example.com/167,29135393,8/31/25,4370309,24765084,2025,GP-800-213355,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000168,GOTHAM-20109-77802,GOTHAM COMMONS 168,7992 LIBERTY AVE,,GOTHAM,VA,20109,USA,38.893873,-77.340945,rooftop,107541,7,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2008,,2,5,227,201134,194880,858.5,8.31,168,0.74,2,,,,RMU,RESIDENTIAL MIXED-USE,0.2PCT,tenant,tenant,rubs,owner,owner,66,none,CITYLINE REALTY,FAMILY_OFFICE,Quinn Wright,703-502-5250,quinn.wright@cityaptco.com,https://cityline-apts.example.com/168,74428472,8/31/25,11164271,63264201,2025,GP-514-507135,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000169,GOTHAM-20108-32280,GOTHAM GARDENS 169,678 LIBERTY RD,,GOTHAM,VA,20108,USA,38.887905,-77.243459,rooftop,173270,3,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,2017,,2,5,73,59084,57363,785.8,3.47,59,0.81,2,,,,RMU,RESIDENTIAL MULTIFAMILY,AE,tenant,tenant,tenant,owner,owner,61,none,CAPITAL REALTY,HNW_INDIVIDUAL,Kendall Blake,703-772-3999,kendall.blake@gothamre.com,https://capital-apts.example.com/169,26550883,8/31/25,3982632,22568251,2025,GP-770-193637,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000170,GOTHAM-20110-70786,GOTHAM APARTMENTS 170,3741 HARBOR DR,,GOTHAM,VA,20110,USA,38.920451,-77.357312,rooftop,161774,1,47900,GOTHAM - WEST END,multifamily,student,B,existing,2025,,5,3,38,31710,30575,804.6,0.89,42,1.09,3,,,,PUD,RESIDENTIAL MULTIFAMILY,AE,rubs,tenant,owner,rubs,tenant,,none,CITYLINE REALTY,FAMILY_OFFICE,Hayden Blake,703-897-7253,hayden.blake@gothamre.com,https://cityline-apts.example.com/170,6079750,8/31/25,911962,5167788,2025,GP-523-156688,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000171,GOTHAM-20111-20592,GOTHAM TOWERS 171,2570 MADISON BLVD,,GOTHAM,VA,20111,USA,38.900145,-77.1861,rooftop,143698,3,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,A,existing,1955,,1,11,90,85123,80793,897.7,3.01,86,0.96,1,,,,RMU,RESIDENTIAL MULTIFAMILY,X,tenant,tenant,owner,owner,rubs,75,none,ATLANTIC PARTNERS,DEVELOPER,Logan Parker,703-992-3762,logan.parker@gothamprops.com,https://atlantic-apts.example.com/171,33321238,8/31/25,4998186,28323052,2025,GP-601-923353,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000172,GOTHAM-20114-14944,GOTHAM SQUARE 172,1542 HILL BLVD,,GOTHAM,VA,20114,USA,38.883138,-77.187893,rooftop,126237,6,47900,GOTHAM - EAST MARKET,multifamily,garden,C,existing,1974,,7,3,32,27192,25606,800.2,1.32,40,1.24,0,,,,RMF-1,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,owner,rubs,owner,owner,72,none,ATLANTIC PROPERTIES,HNW_INDIVIDUAL,Cameron Bennett,703-841-5076,cameron.bennett@gothamprops.com,https://atlantic-apts.example.com/172,2428212,8/31/25,364232,2063980,2025,GP-810-461076,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000173,GOTHAM-20113-48119,GOTHAM TOWERS 173,5213 CRESCENT BLVD,,GOTHAM,VA,20113,USA,38.890469,-77.17107,rooftop,195498,9,47900,GOTHAM - RIVER NORTH,multifamily,high-rise,A,existing,2025,,1,28,30,28706,27135,904.5,0.97,43,1.42,2,,,,PUD,PLANNED UNIT DEVELOPMENT,AE,tenant,rubs,owner,rubs,owner,,platinum,GVA HOLDINGS,FAMILY_OFFICE,Taylor Blake,703-550-9031,taylor.blake@gothamre.com,https://gva-apts.example.com/173,10982401,8/31/25,1647360,9335041,2025,GP-868-297579,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000174,GOTHAM-20108-32149,GOTHAM APARTMENTS 174,2801 RIVER WAY,,GOTHAM,VA,20108,USA,38.885948,-77.250358,rooftop,148149,1,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,B,existing,2005,2025,2,5,108,95185,82696,765.7,6.43,163,1.51,2,,,,C-MU,PLANNED UNIT DEVELOPMENT,0.2PCT,owner,tenant,owner,rubs,owner,,none,GVA HOLDINGS,PE,Hayden Cooper,703-249-2771,hayden.cooper@gothammgmt.com,https://gva-apts.example.com/174,25509158,8/31/25,3826374,21682784,2025,GP-149-823255,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000175,GOTHAM-20113-49467,GOTHAM TOWERS 175,1997 ASH WAY,,GOTHAM,VA,20113,USA,38.913672,-77.352346,rooftop,186825,2,47900,GOTHAM - WEST END,multifamily,mid-rise,A,existing,2023,,2,8,115,103771,98394,855.6,3.1,161,1.4,4,,,,PUD,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,rubs,rubs,owner,owner,,none,ATLANTIC PARTNERS,FAMILY_OFFICE,Quinn Bennett,703-307-9381,quinn.bennett@gothammgmt.com,https://atlantic-apts.example.com/175,34359032,8/31/25,5153855,29205177,2025,GP-389-219550,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000176,GOTHAM-20120-48712,GOTHAM COMMONS 176,1841 MADISON PL,,GOTHAM,VA,20120,USA,38.863314,-77.189413,rooftop,105264,9,47900,GOTHAM - EAST MARKET,multifamily,high-rise,B,existing,1980,2003,1,19,272,248090,211806,778.7,10.89,354,1.3,3,,,,C-MU,RESIDENTIAL MIXED-USE,0.2PCT,tenant,tenant,owner,rubs,rubs,,none,RIDGEMONT PARTNERS,FAMILY_OFFICE,Rowan Hunter,703-202-1208,rowan.hunter@gothammgmt.com,https://ridgemont-apts.example.com/176,55524908,8/31/25,8328736,47196172,2025,GP-213-975804,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000177,GOTHAM-20103-69867,GOTHAM FLATS 177,9506 MASON PL,,GOTHAM,VA,20103,USA,38.854356,-77.290711,rooftop,134719,8,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,C,existing,1998,,1,7,30,25755,23940,798,1.18,22,0.74,1,,,,RMF-1,RESIDENTIAL MULTIFAMILY,X,tenant,rubs,rubs,rubs,rubs,,silver,CAPITAL HOLDINGS,REIT,Avery Morgan,703-568-6123,avery.morgan@cityaptco.com,https://capital-apts.example.com/177,2032338,8/31/25,304851,1727487,2025,GP-856-221531,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000178,GOTHAM-20105-45167,GOTHAM GARDENS 178,1656 RIVER ST,,GOTHAM,VA,20105,USA,38.88178,-77.199009,rooftop,112283,6,47900,GOTHAM - EAST MARKET,multifamily,garden,B,existing,1983,,3,2,93,90152,80352,864,5.46,159,1.71,0,,,,RMU,RESIDENTIAL MIXED-USE,X,tenant,tenant,owner,rubs,rubs,74,gold,CITYLINE REALTY,PE,Parker Hendrix,703-478-7319,parker.hendrix@cityaptco.com,https://cityline-apts.example.com/178,13175127,8/31/25,1976269,11198858,2025,GP-919-542226,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000179,GOTHAM-20102-84572,GOTHAM GARDENS 179,2832 MASON AVE,,GOTHAM,VA,20102,USA,38.870138,-77.185814,rooftop,157530,3,47900,GOTHAM - EAST MARKET,multifamily,mid-rise,B,existing,1968,,3,5,157,159606,142054,904.8,4.66,279,1.78,3,,,,PUD,COMMERCIAL MIXED USE,AE,tenant,tenant,rubs,owner,owner,,silver,GOTHAM PROPERTIES,PE,Hayden Holland,703-944-3140,hayden.holland@cityaptco.com,https://gotham-apts.example.com/179,24594095,8/31/25,3689114,20904981,2025,GP-599-218423,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000180,GOTHAM-20103-78564,GOTHAM GARDENS 180,6838 PINE PL,,GOTHAM,VA,20103,USA,38.939613,-77.270786,rooftop,191926,2,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,C,planned,1984,1992,1,5,116,98710,93554,806.5,7.09,218,1.88,3,1/31/24,,,RMF-2,COMMERCIAL MIXED USE,AE,tenant,mixed,rubs,owner,rubs,,none,GOTHAM PARTNERS,FAMILY_OFFICE,Logan Cooper,703-352-1894,logan.cooper@gothammgmt.com,https://gotham-apts.example.com/180,14147263,8/31/25,2122089,12025174,2025,GP-758-264550,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000181,GOTHAM-20106-16599,GOTHAM SQUARE 181,8383 BROOK PL,,GOTHAM,VA,20106,USA,38.950894,-77.269893,rooftop,129290,9,47900,GOTHAM - MIDTOWN,multifamily,garden,C,existing,2014,2025,6,3,134,125309,115642,863,2.97,48,0.36,0,,,,C-MU,COMMERCIAL MIXED USE,X,owner,tenant,rubs,owner,rubs,60,none,CITYLINE PARTNERS,HNW_INDIVIDUAL,Logan Dawson,703-786-8341,logan.dawson@gothammgmt.com,https://cityline-apts.example.com/181,11966923,8/31/25,1795038,10171885,2025,GP-977-622669,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000182,GOTHAM-20116-83024,GOTHAM SQUARE 182,7424 CRESCENT DR,,GOTHAM,VA,20116,USA,38.859366,-77.285418,rooftop,100122,2,47900,GOTHAM - SOUTH SIDE,multifamily,affordable,B,existing,1980,,5,2,45,42342,39393,875.4,1.16,40,0.89,4,,,,PUD,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,rubs,tenant,rubs,mixed,,none,GOTHAM PROPERTIES,REIT,Drew Harper,703-667-6584,drew.harper@gothamre.com,https://gotham-apts.example.com/182,1190342,8/31/25,178551,1011791,2025,GP-945-156911,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000183,GOTHAM-20118-22771,GOTHAM GARDENS 183,3752 LIBERTY PL,,GOTHAM,VA,20118,USA,38.894303,-77.257662,rooftop,129164,1,47900,GOTHAM - DOWNTOWN,multifamily,mid-rise,A,existing,1983,,2,5,79,77510,69291,877.1,3.38,84,1.07,4,,,,RMU,PLANNED UNIT DEVELOPMENT,0.2PCT,tenant,owner,rubs,rubs,owner,,none,ATLANTIC REALTY,DEVELOPER,Parker Carter,703-734-7125,parker.carter@gothammgmt.com,https://atlantic-apts.example.com/183,27892396,8/31/25,4183859,23708537,2025,GP-146-272129,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000184,GOTHAM-20114-38257,GOTHAM TOWERS 184,8167 ELM BLVD,,GOTHAM,VA,20114,USA,38.914858,-77.187707,rooftop,125079,6,47900,GOTHAM - RIVER NORTH,multifamily,garden,B,existing,1991,2010,4,5,239,238778,218350,913.6,8.15,277,1.16,0,,,,RMF-1,COMMERCIAL MIXED USE,X,tenant,rubs,tenant,owner,rubs,,silver,GVA PARTNERS,DEVELOPER,Morgan Graham,703-802-3018,morgan.graham@cityaptco.com,https://gva-apts.example.com/184,39916556,8/31/25,5987483,33929073,2025,GP-568-790441,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000185,GOTHAM-20116-76628,GOTHAM COMMONS 185,9755 MASON TER,,GOTHAM,VA,20116,USA,38.835076,-77.299822,rooftop,190777,3,47900,GOTHAM - SOUTH SIDE,multifamily,affordable,A,existing,2007,2018,7,4,30,27666,26037,867.9,1.3,33,1.09,1,,,,RMF-2,RESIDENTIAL MULTIFAMILY,AE,tenant,rubs,tenant,rubs,owner,,none,RIDGEMONT PROPERTIES,REIT,Hayden Holland,703-529-9259,hayden.holland@cityaptco.com,https://ridgemont-apts.example.com/185,2841267,8/31/25,426190,2415077,2025,GP-528-738576,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000186,GOTHAM-20111-77147,GOTHAM FLATS 186,4167 MAPLE LN,,GOTHAM,VA,20111,USA,38.943258,-77.267917,rooftop,192046,9,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,2008,,11,3,208,185802,168002,807.7,4.69,324,1.56,0,,,,RMU,RESIDENTIAL MIXED-USE,X,tenant,owner,rubs,owner,owner,86,certified,GVA PARTNERS,HNW_INDIVIDUAL,Drew Hendrix,703-903-6657,drew.hendrix@gothamprops.com,https://gva-apts.example.com/186,35441029,8/31/25,5316154,30124875,2025,GP-827-781664,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000187,GOTHAM-20111-97445,GOTHAM GARDENS 187,3013 RIDGE TER,,GOTHAM,VA,20111,USA,38.945542,-77.273046,rooftop,154819,9,47900,GOTHAM - MIDTOWN,multifamily,garden,B,existing,1977,,3,2,78,78499,70278,901,4.66,19,0.25,0,,,,RMU,COMMERCIAL MIXED USE,X,rubs,tenant,rubs,owner,owner,,none,RIDGEMONT PROPERTIES,FAMILY_OFFICE,Hayden Douglas,703-348-1869,hayden.douglas@gothammgmt.com,https://ridgemont-apts.example.com/187,10949215,8/31/25,1642382,9306833,2025,GP-304-379947,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000188,GOTHAM-20109-14234,GOTHAM FLATS 188,2736 SPRING LN,,GOTHAM,VA,20109,USA,38.876613,-77.20515,rooftop,159422,2,47900,GOTHAM - EAST MARKET,multifamily,high-rise,B,existing,1993,2008,1,10,193,208702,175012,906.8,8.49,292,1.51,1,,,,PUD,RESIDENTIAL MIXED-USE,0.2PCT,tenant,tenant,rubs,rubs,owner,,none,CAPITAL REALTY,REIT,Quinn Ellis,703-723-5712,quinn.ellis@gothammgmt.com,https://capital-apts.example.com/188,35653474,8/31/25,5348021,30305453,2025,GP-490-506380,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000189,GOTHAM-20102-87120,GOTHAM SQUARE 189,6925 RIDGE DR,,GOTHAM,VA,20102,USA,38.871163,-77.280222,rooftop,196890,4,47900,GOTHAM - SOUTH SIDE,multifamily,garden,A,existing,1957,1963,4,2,261,248851,225530,864.1,12.79,432,1.65,0,,,,RMF-2,PLANNED UNIT DEVELOPMENT,AE,tenant,tenant,owner,owner,rubs,76,none,GVA PROPERTIES,FAMILY_OFFICE,Reese Flynn,703-391-3847,reese.flynn@gothammgmt.com,https://gva-apts.example.com/189,55654308,8/31/25,8348146,47306162,2025,GP-486-142608,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000190,GOTHAM-20109-30290,GOTHAM APARTMENTS 190,7120 RIDGE LN,,GOTHAM,VA,20109,USA,38.929352,-77.328845,rooftop,120246,6,47900,GOTHAM - WEST END,multifamily,mid-rise,B,existing,1986,1997,2,6,192,180890,164371,856.1,6.52,217,1.13,2,,,,PUD,RESIDENTIAL MULTIFAMILY,0.2PCT,tenant,rubs,owner,rubs,owner,,none,CITYLINE HOLDINGS,DEVELOPER,Logan Keller,703-702-6866,logan.keller@gothammgmt.com,https://cityline-apts.example.com/190,39992653,8/31/25,5998898,33993755,2025,GP-902-842057,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000191,GOTHAM-20106-62876,GOTHAM APARTMENTS 191,5307 HARBOR TER,,GOTHAM,VA,20106,USA,38.920396,-77.176603,rooftop,145896,4,47900,GOTHAM - RIVER NORTH,multifamily,garden,B,existing,2005,,8,2,222,208774,186169,838.6,3.66,215,0.97,0,,,,RMF-2,PLANNED UNIT DEVELOPMENT,AE,owner,owner,owner,owner,owner,55,none,GVA PROPERTIES,DEVELOPER,Emerson Ellis,703-970-9691,emerson.ellis@cityaptco.com,https://gva-apts.example.com/191,39018622,8/31/25,5852793,33165829,2025,GP-674-963699,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000192,GOTHAM-20112-59987,GOTHAM APARTMENTS 192,244 SPRING AVE,,GOTHAM,VA,20112,USA,38.888934,-77.244272,rooftop,150677,5,47900,GOTHAM - DOWNTOWN,multifamily,garden,A,existing,1989,,5,2,177,162340,154238,871.4,6.65,320,1.81,0,,,,PUD,PLANNED UNIT DEVELOPMENT,X,tenant,owner,owner,owner,owner,,silver,RIDGEMONT PARTNERS,DEVELOPER,Taylor Hughes,703-583-9426,taylor.hughes@cityaptco.com,https://ridgemont-apts.example.com/192,58230828,8/31/25,8734624,49496204,2025,GP-598-145981,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000193,GOTHAM-20117-97862,GOTHAM GARDENS 193,4956 LIBERTY RD,,GOTHAM,VA,20117,USA,38.878095,-77.304742,rooftop,128041,7,47900,GOTHAM - SOUTH SIDE,multifamily,mid-rise,A,existing,1963,1977,1,6,171,151683,147265,861.2,11.28,287,1.68,1,,,,RMF-1,RESIDENTIAL MIXED-USE,0.2PCT,tenant,rubs,owner,owner,rubs,,silver,GVA HOLDINGS,REIT,Jordan Reeves,703-959-8130,jordan.reeves@gothammgmt.com,https://gva-apts.example.com/193,40328269,8/31/25,6049240,34279029,2025,GP-864-819368,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
PROP-000194,GOTHAM-20111-19232,GOTHAM SQUARE 194,2619 ASH ST,,GOTHAM,VA,20111,USA,38.922918,-77.271818,rooftop,129937,5,47900,GOTHAM - MIDTOWN,multifamily,mid-rise,C,existing,1979,1987,2,5,44,39936,36828,837,0.84,82,1.87,2,,,,C-MU,COMMERCIAL MIXED USE,AE,tenant,rubs,owner,rubs,rubs,,none,GOTHAM PARTNERS,REIT,Avery Ellis,703-217-7381,avery.ellis@gothammgmt.com,https://gotham-apts.example.com/194,5468809,8/31/25,820321,4648488,2025,GP-647-106185,GOTHAM_SYNTHETIC,8/31/25,2025-09-27T18:57:54,passed,SYNTHETIC DATASET – GOTHAM
